ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
3.943981826305389404e-01,-2.756114304065704346e-01,9.488700628280639648e-01,2.134784311056137085e-01,7.459600269794464111e-02,-8.331254124641418457e-01,5.047419667243957520e-01,-1.027517676353454590e+00,1.094236493110656738e+00,-7.172794342041015625e-01,1.055616259574890137e+00,1.969678282737731934e+00,-1.037682652473449707e+00,-2.553989648818969727e+00
1.622961163520812988e-01,5.517611280083656311e-02,1.139749288558959961e+00,1.282351315021514893e-01,6.578323245048522949e-01,6.655878424644470215e-01,3.283368945121765137e-01,-2.852036952972412109e+00,1.651181280612945557e-01,2.966512680053710938e+00,-6.284846663475036621e-01,8.909729719161987305e-01,1.178026318550109863e+00,9.270164966583251953e-01
3.657203912734985352e-01,1.837275177240371704e-01,2.971063256263732910e-01,-6.528902053833007812e-01,6.612101197242736816e-01,-2.443387061357498169e-01,-2.771898210048675537e-01,1.508650183677673340e+00,1.883329272270202637e+00,-1.784029603004455566e+00,-2.009027481079101562e+00,-2.062804698944091797e+00,-1.565681934356689453e+00,1.035165190696716309e+00
-4.224188029766082764e-01,-6.116799116134643555e-01,4.704263210296630859e-01,3.575074672698974609e-01,-5.562345981597900391e-01,6.895735263824462891e-01,2.954316139221191406e-01,3.796031177043914795e-01,-1.181387424468994141e+00,1.183648943901062012e+00,1.117980122566223145e+00,-1.971378803253173828e+00,4.492372572422027588e-01,1.514491677284240723e+00
-3.355935961008071899e-02,-2.703205049037933350e-01,8.516932129859924316e-01,-4.560246467590332031e-01,1.942678391933441162e-01,-3.012980818748474121e-01,8.145679831504821777e-01,-2.287407875061035156e+00,1.337485671043395996e+00,2.757708549499511719e+00,-1.641592144966125488e+00,-2.814680814743041992e+00,-7.876716852188110352e-01,1.083352923393249512e+00
-1.463758200407028198e-01,-4.248037338256835938e-01,6.794552803039550781e-01,1.479535251855850220e-01,8.351382017135620117e-01,-5.171859860420227051e-01,-1.147724166512489319e-01,2.718852281570434570e+00,-4.328928887844085693e-01,1.275922894477844238e+00,-1.776061892509460449e+00,1.131128668785095215e+00,5.329917073249816895e-01,-2.431846618652343750e+00
-2.824904322624206543e-01,5.058264732360839844e-01,6.591409444808959961e-02,2.510587871074676514e-01,6.953532099723815918e-01,4.527846276760101318e-01,-4.984370172023773193e-01,1.616934061050415039e+00,1.467304944992065430e+00,5.958545207977294922e-01,-1.587320923805236816e+00,2.871190071105957031e+00,1.183900237083435059e+00,-9.333791136741638184e-01
-1.554420292377471924e-01,1.551301181316375732e-01,1.137686491012573242e+00,-5.608591437339782715e-01,-2.360938638448715210e-01,-2.493018805980682373e-01,7.533560395240783691e-01,-4.250134229660034180e-01,-5.421514511108398438e-01,3.537203744053840637e-02,-6.650493144989013672e-01,2.074423551559448242e+00,1.350176572799682617e+00,-2.409626007080078125e+00
-3.705317974090576172e-01,4.526008665561676025e-01,9.243861436843872070e-01,-2.654638588428497314e-01,-3.165952265262603760e-01,4.638734161853790283e-01,7.836567163467407227e-01,2.734368324279785156e+00,5.679375529289245605e-01,1.950588345527648926e+00,8.683724403381347656e-01,-3.828269839286804199e-01,9.793195128440856934e-01,2.843417406082153320e+00
1.715697944164276123e-01,-8.361669182777404785e-01,5.056297779083251953e-01,-4.579946398735046387e-02,9.140762686729431152e-01,-4.029400944709777832e-01,-2.506020711734890938e-03,-1.364358425140380859e+00,1.290981888771057129e+00,2.265225797891616821e-01,-6.912549585103988647e-02,-3.823086321353912354e-01,9.677203893661499023e-01,-1.414791226387023926e+00
-4.887140989303588867e-01,2.616442441940307617e-01,6.327615678310394287e-02,6.854493916034698486e-02,9.589042067527770996e-01,-9.493661671876907349e-02,-2.584404051303863525e-01,2.087107896804809570e+00,1.385362863540649414e+00,-2.452791690826416016e+00,1.598572969436645508e+00,-1.519944906234741211e+00,-1.478288322687149048e-01,6.739780306816101074e-01
-6.718756258487701416e-02,5.842913389205932617e-01,2.747916430234909058e-02,6.281041353940963745e-02,4.707181155681610107e-01,8.799757361412048340e-01,1.104689761996269226e-02,-7.180919051170349121e-01,-1.974176883697509766e+00,2.082596063613891602e+00,-1.332706093788146973e+00,-1.708315134048461914e+00,1.247557282447814941e+00,-9.753145575523376465e-01
1.391386538743972778e-01,3.191946148872375488e-01,4.498133957386016846e-01,6.874679923057556152e-01,-2.109932899475097656e-01,3.610205054283142090e-01,5.937455296516418457e-01,2.256864070892333984e+00,8.427165746688842773e-01,-1.327648997306823730e+00,-2.051874160766601562e+00,2.658856868743896484e+00,-1.735780358314514160e+00,1.344359636306762695e+00
6.704254746437072754e-01,-2.131000161170959473e-01,8.078636527061462402e-01,-5.591505765914916992e-01,3.527697920799255371e-01,-3.906591832637786865e-01,6.405384540557861328e-01,-6.778042018413543701e-02,1.081397652626037598e+00,1.131098508834838867e+00,6.111566424369812012e-01,-5.446729063987731934e-02,1.227034330368041992e+00,-2.485895633697509766e+00
8.923893421888351440e-02,-5.957560539245605469e-01,1.013751864433288574e+00,1.039776578545570374e-01,-3.348689079284667969e-01,9.321553707122802734e-01,9.021037071943283081e-02,-1.652080178260803223e+00,8.033561706542968750e-01,-1.149996519088745117e+00,3.416192531585693359e-01,-1.586754471063613892e-01,1.295254826545715332e-01,-4.550713300704956055e-01
-3.713773488998413086e-01,-3.567159175872802734e-01,8.834877014160156250e-01,7.996045947074890137e-01,-3.813219368457794189e-01,-1.379318535327911377e-02,4.637195467948913574e-01,1.459410190582275391e+00,-7.087797522544860840e-01,1.203765392303466797e+00,-9.595830440521240234e-01,-1.475200176239013672e+00,-1.588992953300476074e+00,-1.877895712852478027e+00
3.080047667026519775e-01,-3.590228259563446045e-01,8.929688930511474609e-01,1.515297889709472656e-01,5.947886109352111816e-01,-3.236179649829864502e-01,7.200949192047119141e-01,-2.257607460021972656e+00,1.502266377210617065e-01,1.555864453315734863e+00,-1.318841338157653809e+00,-1.683007359504699707e+00,-6.618880480527877808e-02,1.371911764144897461e+00
-9.254818409681320190e-02,4.426340758800506592e-01,6.965564489364624023e-01,-1.770630478858947754e-02,-8.239924907684326172e-01,-2.366213500499725342e-01,5.145221948623657227e-01,2.828242778778076172e+00,1.031986773014068604e-01,-1.287711620330810547e+00,-1.673312425613403320e+00,-1.815142750740051270e+00,-1.141515851020812988e+00,-1.958180189132690430e+00
1.497203558683395386e-01,-4.067409932613372803e-01,6.568773388862609863e-01,5.524421334266662598e-01,1.215755641460418701e-01,-2.566760964691638947e-02,8.242380023002624512e-01,-2.883101463317871094e+00,1.429847329854965210e-01,-1.339263439178466797e+00,1.986721992492675781e+00,3.166384696960449219e-01,8.269400596618652344e-01,-2.282928705215454102e+00
7.358071208000183105e-02,1.284445077180862427e-01,1.232668280601501465e+00,7.197439670562744141e-03,2.656488716602325439e-01,8.780786395072937012e-01,3.979407548904418945e-01,2.186492681503295898e+00,-3.820723667740821838e-02,2.211763381958007812e+00,3.102394938468933105e-01,-1.816021800041198730e-01,-2.493637204170227051e-01,-1.928112626075744629e+00
-4.235935509204864502e-01,-3.269768059253692627e-01,6.041818261146545410e-01,5.310481190681457520e-01,-3.887288570404052734e-01,6.452378034591674805e-01,-3.880026042461395264e-01,-2.662184000015258789e+00,1.847522974014282227e+00,-1.321576535701751709e-01,1.349274873733520508e+00,-5.892138481140136719e-01,-1.784080505371093750e+00,7.907388806343078613e-01
5.775866508483886719e-01,1.852023601531982422e-01,7.500139474868774414e-01,-1.680551022291183472e-01,-4.146957993507385254e-01,7.160363793373107910e-01,5.357956290245056152e-01,-2.648936986923217773e+00,-1.469437718391418457e+00,3.728976547718048096e-01,-8.216919302940368652e-01,2.930968999862670898e+00,-1.598226428031921387e+00,1.615393161773681641e+00
6.433444023132324219e-01,5.481209754943847656e-01,6.606824398040771484e-01,-2.345426678657531738e-01,5.677107572555541992e-01,4.249411821365356445e-01,6.649204492568969727e-01,6.309016346931457520e-01,1.217852354049682617e+00,-1.627805233001708984e+00,9.455161541700363159e-02,-2.936530709266662598e-01,-2.399297058582305908e-01,2.200133085250854492e+00
6.620948314666748047e-01,-1.109519973397254944e-01,7.599966526031494141e-01,-5.590334534645080566e-01,6.434031724929809570e-01,-3.686892688274383545e-01,-3.709206879138946533e-01,2.907903909683227539e+00,-8.152213692665100098e-01,7.181905508041381836e-01,4.592209160327911377e-01,1.424718618392944336e+00,1.874861478805541992e+00,-1.785022139549255371e+00
-3.655023574829101562e-01,-1.217880919575691223e-01,7.806645035743713379e-01,5.251096189022064209e-02,9.978768229484558105e-01,7.744043134152889252e-03,3.774088621139526367e-02,-1.714810967445373535e+00,6.719998121261596680e-01,-2.035063982009887695e+00,-1.366326689720153809e+00,-2.521615743637084961e+00,-2.083187103271484375e+00,-3.023556768894195557e-01
-6.714048385620117188e-01,1.720526814460754395e-02,8.210943937301635742e-01,-4.662799835205078125e-01,-3.965136408805847168e-01,3.486694991588592529e-01,7.097813487052917480e-01,5.566868185997009277e-01,-8.743710517883300781e-01,-1.593452095985412598e+00,8.668946027755737305e-01,1.204552412033081055e+00,-1.925531327724456787e-01,1.144669413566589355e+00
-4.349095225334167480e-01,5.616723895072937012e-01,8.331193923950195312e-01,-3.942175507545471191e-01,-3.171723484992980957e-01,-1.646896153688430786e-01,8.466826677322387695e-01,2.515538692474365234e+00,1.205651283264160156e+00,7.421091198921203613e-01,6.751619577407836914e-01,2.573440313339233398e+00,-3.135771751403808594e-01,2.722160816192626953e-01
-9.428219497203826904e-02,4.974246621131896973e-01,5.245734453201293945e-01,-2.216115146875381470e-01,7.973790913820266724e-02,8.919426798820495605e-01,-3.859643042087554932e-01,8.760820627212524414e-01,1.710749864578247070e+00,1.938268184661865234e+00,-1.795274376869201660e+00,-1.982453942298889160e+00,-8.058737516403198242e-01,1.520796179771423340e+00
-4.409564435482025146e-01,-2.651358768343925476e-02,9.684159755706787109e-01,2.821863591670989990e-01,4.860977232456207275e-01,-3.152716755867004395e-01,7.646461129188537598e-01,4.106828868389129639e-01,-8.854659199714660645e-01,-2.229130268096923828e+00,7.903325557708740234e-01,1.185243487358093262e+00,1.854277968406677246e+00,2.884366083890199661e-03
-8.297274112701416016e-01,-6.154838204383850098e-02,1.441586762666702271e-01,1.632803231477737427e-01,-5.100407004356384277e-01,2.915931940078735352e-01,7.925726175308227539e-01,-3.681990876793861389e-02,-1.757441163063049316e+00,-2.730520963668823242e+00,-2.847176790237426758e-01,-1.054364919662475586e+00,-1.045656561851501465e+00,-2.496442079544067383e+00
-8.025892078876495361e-02,2.222243696451187134e-01,7.758379578590393066e-01,4.219512045383453369e-01,-3.734865486621856689e-01,7.445652484893798828e-01,-3.578931093215942383e-01,2.741035461425781250e+00,1.407260179519653320e+00,4.462404847145080566e-01,1.888249158859252930e+00,2.964522361755371094e+00,7.216514348983764648e-01,-1.407977104187011719e+00
-5.552248954772949219e-01,-2.285416722297668457e-01,9.183375835418701172e-01,-1.645363420248031616e-01,-6.919791698455810547e-01,-6.983208656311035156e-02,6.994398236274719238e-01,-2.728320121765136719e+00,1.073456406593322754e+00,-1.750516295433044434e-01,6.346414685249328613e-01,2.469025611877441406e+00,-1.334175229072570801e+00,5.212490558624267578e-01
-7.912159711122512817e-02,-3.139415681362152100e-01,1.124302864074707031e+00,5.263949632644653320e-01,-2.038394212722778320e-01,-2.623395621776580811e-01,7.826466560363769531e-01,7.998285889625549316e-01,-3.465887904167175293e-02,-2.425616264343261719e+00,-6.368592381477355957e-01,-9.891678690910339355e-01,7.126535773277282715e-01,2.185267210006713867e+00
4.330475330352783203e-01,1.375816911458969116e-01,6.416753530502319336e-01,-5.701649785041809082e-01,5.079824924468994141e-01,2.538790367543697357e-02,6.451520919799804688e-01,-1.009965300559997559e+00,8.112584352493286133e-01,-1.256740808486938477e+00,1.864822387695312500e+00,1.860738277435302734e+00,2.098441869020462036e-01,-2.759528160095214844e-01
-2.292675971984863281e-01,5.963188409805297852e-01,7.629671692848205566e-01,-4.113628566265106201e-01,9.080497622489929199e-01,-2.439651452004909515e-02,7.504113763570785522e-02,-1.100677251815795898e+00,-7.402690649032592773e-01,2.790132284164428711e+00,-4.013905823230743408e-01,8.661590516567230225e-02,2.044629096984863281e+00,9.630925059318542480e-01
-2.447780966758728027e-01,-3.316556513309478760e-01,1.107468247413635254e+00,2.812419533729553223e-01,-1.667387187480926514e-01,7.391346096992492676e-01,5.888813734054565430e-01,2.527554631233215332e-01,-3.633877336978912354e-01,-1.853922486305236816e+00,-5.789772868156433105e-01,1.521764278411865234e+00,5.253109335899353027e-01,1.588191866874694824e+00
7.262794673442840576e-02,-1.664837896823883057e-01,1.159680724143981934e+00,2.871893346309661865e-01,6.794605851173400879e-01,-4.738412499427795410e-01,4.809678792953491211e-01,-1.759120702743530273e+00,2.061707526445388794e-01,2.537861108779907227e+00,-2.592186927795410156e-01,1.176439285278320312e+00,-1.585766792297363281e+00,2.890289545059204102e+00
-6.297962665557861328e-01,-2.848537564277648926e-01,7.632115483283996582e-01,-7.203414440155029297e-01,4.961715638637542725e-02,2.425487339496612549e-01,6.479325294494628906e-01,6.460574269294738770e-01,-1.092028260231018066e+00,-2.027224779129028320e+00,2.129539400339126587e-01,3.100661039352416992e-01,-1.703961372375488281e+00,3.007027864456176758e+00
-3.516179025173187256e-01,-1.379882991313934326e-01,9.603428840637207031e-01,7.595802843570709229e-02,-1.839054077863693237e-01,9.778966009616851807e-02,9.751135110855102539e-01,2.450375080108642578e+00,-1.614866852760314941e-01,-2.270001411437988281e+00,1.391278147697448730e+00,-9.639948606491088867e-03,9.073058962821960449e-01,5.419605970382690430e-02
2.574134171009063721e-01,-5.604051947593688965e-01,8.453890681266784668e-01,3.349976614117622375e-02,4.296061396598815918e-01,-6.930272579193115234e-01,5.779529213905334473e-01,-1.344523668289184570e+00,1.402088403701782227e+00,2.849828958511352539e+00,-1.073457479476928711e+00,3.042130768299102783e-01,-4.876337945461273193e-01,2.577045917510986328e+00
6.844044327735900879e-01,3.703485429286956787e-01,5.386811494827270508e-01,-3.350220024585723877e-01,5.632560253143310547e-01,3.854402005672454834e-01,6.495680212974548340e-01,4.890243336558341980e-02,1.588918089866638184e+00,2.160179138183593750e+00,-9.372527003288269043e-01,1.720931291580200195e+00,-3.562883436679840088e-01,2.652672529220581055e+00
6.371102333068847656e-01,-2.586454451084136963e-01,3.823018670082092285e-01,3.803903162479400635e-01,8.213234543800354004e-01,-1.995683759450912476e-01,-3.753711879253387451e-01,4.591628909111022949e-02,1.342714548110961914e+00,-1.288659334182739258e+00,-8.438072800636291504e-01,5.158988237380981445e-01,2.089797258377075195e+00,-6.328352540731430054e-02
4.550492018461227417e-02,-1.049228534102439880e-01,1.245593428611755371e+00,1.501363217830657959e-01,3.469227626919746399e-02,9.339148998260498047e-01,3.225811421871185303e-01,-2.085276603698730469e+00,1.616059541702270508e-01,-9.190530180931091309e-01,2.174711674451828003e-01,2.577191591262817383e-01,-1.870520412921905518e-01,-1.088700294494628906e+00
-1.118405461311340332e-01,-6.497999429702758789e-01,5.029940605163574219e-01,6.985239684581756592e-02,-7.839493155479431152e-01,-2.520704865455627441e-01,5.630316734313964844e-01,-1.847573876380920410e+00,8.272795081138610840e-01,4.260557591915130615e-01,-1.116051077842712402e+00,1.635113716125488281e+00,-1.911565780639648438e+00,1.494818806648254395e+00
1.823331788182258606e-02,6.576816439628601074e-01,6.872086524963378906e-01,8.513426184654235840e-01,-3.427581191062927246e-01,-3.422747552394866943e-01,2.014464437961578369e-01,1.217846751213073730e+00,1.304426550865173340e+00,-6.760222911834716797e-01,6.856581568717956543e-01,1.903354167938232422e+00,2.014046430587768555e+00,-2.853565663099288940e-02
2.693408131599426270e-01,3.909752666950225830e-01,8.065913915634155273e-01,-5.252391695976257324e-01,3.674840033054351807e-01,1.310119479894638062e-01,7.562507390975952148e-01,-2.747380733489990234e+00,9.597147814929485321e-03,5.351414084434509277e-01,1.548597097396850586e+00,2.220490217208862305e+00,-2.500447630882263184e-01,1.585261672735214233e-01
5.251078605651855469e-01,2.157270349562168121e-02,1.034581065177917480e+00,-1.136351004242897034e-01,2.704559266567230225e-01,8.302352577447891235e-02,9.523905515670776367e-01,-2.555939555168151855e-01,9.317705631256103516e-01,-5.341976284980773926e-01,6.483465433120727539e-01,-2.051061630249023438e+00,-1.277974694967269897e-01,2.866201877593994141e+00
-1.720564514398574829e-01,-2.283449470996856689e-01,8.747509121894836426e-01,-6.244581937789916992e-01,-9.904017299413681030e-02,-2.355242520570755005e-02,7.743954658508300781e-01,-9.579969048500061035e-01,8.071991801261901855e-01,8.891485333442687988e-01,1.473471045494079590e+00,2.090835571289062500e+00,1.505209088325500488e+00,-7.329809069633483887e-01
-1.644169539213180542e-01,-5.027266144752502441e-01,6.957335472106933594e-01,-8.498854935169219971e-02,2.775144875049591064e-01,-7.531744837760925293e-01,5.903311967849731445e-01,-1.087954521179199219e+00,9.161614179611206055e-01,1.539321303367614746e+00,1.559834361076354980e+00,-2.754029989242553711e+00,-1.807795047760009766e+00,8.012170791625976562e-01
-6.537742018699645996e-01,3.727958798408508301e-01,-1.061551868915557861e-01,-4.881596565246582031e-01,7.996019124984741211e-01,3.478655219078063965e-01,-3.642043098807334900e-02,2.497843503952026367e+00,2.083612918853759766e+00,1.464341044425964355e+00,-2.765796482563018799e-01,-2.382886409759521484e+00,5.602416396141052246e-01,2.275957107543945312e+00
1.137006208300590515e-01,3.128957152366638184e-01,7.362101078033447266e-01,3.675908222794532776e-02,8.066491484642028809e-01,5.873882770538330078e-01,5.423054099082946777e-02,-3.342182040214538574e-01,8.126301765441894531e-01,2.393966436386108398e+00,-1.901748657226562500e+00,1.757350683212280273e+00,-8.655390739440917969e-01,-7.645522952079772949e-01
8.259977400302886963e-02,2.702555954456329346e-01,9.795192480087280273e-01,3.780836164951324463e-01,-4.604992866516113281e-01,7.463379502296447754e-01,-2.966021895408630371e-01,-2.103231191635131836e+00,1.305491775274276733e-01,3.912249803543090820e-01,1.225302696228027344e+00,-1.958356380462646484e+00,-1.763613343238830566e+00,2.265330314636230469e+00
-6.445342302322387695e-01,-2.042758315801620483e-01,2.974778711795806885e-01,-1.209853440523147583e-01,-7.004030942916870117e-01,4.769495427608489990e-01,5.170272588729858398e-01,7.103756070137023926e-01,-1.085609674453735352e+00,2.449776649475097656e+00,-1.494904994964599609e+00,-2.305410504341125488e-01,-1.030537366867065430e+00,-1.494624137878417969e+00
-8.393858075141906738e-01,4.126911237835884094e-02,3.773804903030395508e-01,7.124722003936767578e-01,8.431641012430191040e-02,-6.188496947288513184e-01,-3.198422789573669434e-01,-2.911294221878051758e+00,1.276044130325317383e+00,2.380824565887451172e+00,7.439747452735900879e-01,-2.029613494873046875e+00,-2.440817207098007202e-01,-9.433859586715698242e-01
