ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,q_prev_0,q_prev_1,q_prev_2,q_prev_3,q_prev_4,q_prev_5,q_prev_6,q_curr_0,q_curr_1,q_curr_2,q_curr_3,q_curr_4,q_curr_5,q_curr_6
0.578908,-0.412449,0.817894,0.346374,0.176746,0.105110,0.915280,-0.152943,0.988238,1.561659,0.727781,1.111897,0.374755,-1.914036,-0.183590,0.961477,1.634883,0.703276,1.144115,0.358023,-1.976777
0.615395,-0.386611,0.791946,0.339156,0.186527,0.153177,0.909240,-0.183590,0.961477,1.634883,0.703276,1.144115,0.358023,-1.976777,-0.138525,1.016628,1.600917,0.701388,1.148965,0.380279,-1.878212
0.616247,-0.377266,0.812867,0.305865,0.206992,0.142255,0.918349,-0.138525,1.016628,1.600917,0.701388,1.148965,0.380279,-1.878212,-0.154719,1.000125,1.592151,0.654277,1.062857,0.386968,-1.851848
0.603750,-0.377911,0.824882,0.288079,0.195227,0.134684,0.927770,-0.154719,1.000125,1.592151,0.654277,1.062857,0.386968,-1.851848,-0.154596,0.996990,1.547215,0.666897,1.071350,0.410712,-1.835665
0.637693,-0.374953,0.772623,0.271828,0.241537,0.103861,0.925733,-0.154596,0.996990,1.547215,0.666897,1.071350,0.410712,-1.835665,-0.134905,1.062929,1.575824,0.690928,0.984225,0.463387,-1.850557
0.655311,-0.328372,0.813369,0.250895,0.212792,0.173683,0.928227,-0.134905,1.062929,1.575824,0.690928,0.984225,0.463387,-1.850557,-0.130945,0.999284,1.680318,0.567217,1.058630,0.484645,-1.945822
0.682069,-0.245348,0.825904,0.166368,0.216337,0.189806,0.943130,-0.130945,0.999284,1.680318,0.567217,1.058630,0.484645,-1.945822,-0.029125,1.024972,1.562402,0.546094,1.085356,0.570307,-1.966285
0.703403,-0.295698,0.781534,0.156997,0.242644,0.169730,0.942161,-0.029125,1.024972,1.562402,0.546094,1.085356,0.570307,-1.966285,-0.161471,1.097923,1.587312,0.434466,1.102491,0.592735,-1.982520
0.675373,-0.334875,0.800610,0.210921,0.239545,0.151836,0.935455,-0.161471,1.097923,1.587312,0.434466,1.102491,0.592735,-1.982520,-0.202835,1.067437,1.571045,0.452202,1.141909,0.485344,-1.969722
0.665840,-0.347795,0.790826,0.246356,0.220825,0.151288,0.931481,-0.202835,1.067437,1.571045,0.452202,1.141909,0.485344,-1.969722,-0.178437,1.075894,1.550802,0.523193,1.209129,0.467033,-1.973876
0.716673,-0.305986,0.752868,0.232861,0.289666,0.123441,0.920126,-0.178437,1.075894,1.550802,0.523193,1.209129,0.467033,-1.973876,-0.139845,1.140025,1.510026,0.470883,1.222837,0.410854,-2.071126
0.725966,-0.325987,0.725960,0.248204,0.297745,0.124712,0.913340,-0.139845,1.140025,1.510026,0.470883,1.222837,0.410854,-2.071126,-0.180864,1.160883,1.587706,0.435445,1.216624,0.418631,-2.103555
0.725521,-0.334587,0.726223,0.203264,0.318659,0.062754,0.923689,-0.180864,1.160883,1.587706,0.435445,1.216624,0.418631,-2.103555,-0.217222,1.177633,1.527835,0.397074,1.206494,0.434754,-2.179318
0.682851,-0.342401,0.782983,0.163882,0.262226,0.040300,0.950135,-0.217222,1.177633,1.527835,0.397074,1.206494,0.434754,-2.179318,-0.223763,1.113090,1.493625,0.436505,1.202802,0.518208,-2.182928
0.731852,-0.286625,0.754528,0.145284,0.305930,0.067391,0.938487,-0.223763,1.113090,1.493625,0.436505,1.202802,0.518208,-2.182928,-0.175362,1.152829,1.492964,0.370723,1.197546,0.491569,-2.211499
0.714631,-0.253878,0.814526,0.109328,0.300852,0.051820,0.945965,-0.175362,1.152829,1.492964,0.370723,1.197546,0.491569,-2.211499,-0.167571,1.080350,1.449271,0.320119,1.184834,0.453161,-2.246620
0.713663,-0.216994,0.835028,0.034961,0.274808,0.051984,0.959456,-0.167571,1.080350,1.449271,0.320119,1.184834,0.453161,-2.246620,-0.160798,1.058066,1.449512,0.264334,1.143413,0.555203,-2.281490
0.689541,-0.293746,0.826349,0.031359,0.274772,-0.016558,0.960855,-0.160798,1.058066,1.449512,0.264334,1.143413,0.555203,-2.281490,-0.266120,1.075172,1.414113,0.276527,1.138937,0.582696,-2.286471
0.729026,-0.279466,0.784804,-0.004330,0.354842,-0.070657,0.932243,-0.266120,1.075172,1.414113,0.276527,1.138937,0.582696,-2.286471,-0.277447,1.132568,1.303206,0.210252,1.097682,0.498054,-2.310441
0.743994,-0.305105,0.743507,0.023400,0.396519,-0.072843,0.914833,-0.277447,1.132568,1.303206,0.210252,1.097682,0.498054,-2.310441,-0.306351,1.181303,1.298793,0.199602,1.078690,0.445454,-2.265901
0.745511,-0.241424,0.784842,0.007010,0.366868,-0.004146,0.930237,-0.306351,1.181303,1.298793,0.199602,1.078690,0.445454,-2.265901,-0.245847,1.120695,1.379795,0.166053,1.041064,0.469094,-2.237799
0.740568,-0.226191,0.797278,-0.028484,0.331183,0.004300,0.943127,-0.245847,1.120695,1.379795,0.166053,1.041064,0.469094,-2.237799,-0.249411,1.103381,1.438413,0.134888,1.037626,0.553784,-2.304653
0.748423,-0.266364,0.756355,-0.023532,0.354451,-0.037507,0.934026,-0.249411,1.103381,1.438413,0.134888,1.037626,0.553784,-2.304653,-0.272343,1.154638,1.464813,0.179589,0.971482,0.569839,-2.318913
0.785257,-0.186533,0.725594,-0.054504,0.357531,-0.001971,0.932307,-0.272343,1.154638,1.464813,0.179589,0.971482,0.569839,-2.318913,-0.158722,1.195107,1.463697,0.193884,0.974196,0.604790,-2.361728
0.772340,-0.109389,0.778200,-0.108645,0.303418,0.012259,0.946564,-0.158722,1.195107,1.463697,0.193884,0.974196,0.604790,-2.361728,-0.090461,1.128870,1.473949,0.152670,0.976337,0.654191,-2.447346
0.747082,-0.080722,0.831116,-0.126333,0.281788,0.041843,0.950202,-0.090461,1.128870,1.473949,0.152670,0.976337,0.654191,-2.447346,-0.098935,1.056882,1.459980,0.080550,0.984427,0.632882,-2.409990
0.743754,-0.063232,0.831747,-0.132527,0.252978,0.055304,0.956755,-0.098935,1.056882,1.459980,0.080550,0.984427,0.632882,-2.409990,-0.037507,1.057415,1.504663,0.149673,0.938321,0.704632,-2.411837
0.748081,-0.061671,0.818885,-0.192011,0.242160,0.058231,0.949262,-0.037507,1.057415,1.504663,0.149673,0.938321,0.704632,-2.411837,-0.086426,1.072338,1.501058,0.079322,0.883269,0.786497,-2.397908
0.739708,0.032904,0.831638,-0.234180,0.211190,0.118085,0.941602,-0.086426,1.072338,1.501058,0.079322,0.883269,0.786497,-2.397908,-0.012337,1.051509,1.460977,-0.004843,0.931668,0.807029,-2.418285
0.768056,0.006738,0.787074,-0.233222,0.257476,0.106423,0.931659,-0.012337,1.051509,1.460977,-0.004843,0.931668,0.807029,-2.418285,-0.051970,1.107853,1.452113,-0.013170,0.901629,0.786656,-2.390779
0.761593,-0.047036,0.788317,-0.202739,0.232929,0.138634,0.940968,-0.051970,1.107853,1.452113,-0.013170,0.901629,0.786656,-2.390779,-0.122792,1.111889,1.499892,-0.017408,0.954341,0.853686,-2.345600
0.762128,-0.057601,0.788194,-0.185530,0.258578,0.187337,0.929312,-0.122792,1.111889,1.499892,-0.017408,0.954341,0.853686,-2.345600,-0.149654,1.110118,1.517180,-0.040895,0.929185,0.825520,-2.218422
0.779324,-0.107077,0.748543,-0.185688,0.284110,0.093286,0.936002,-0.149654,1.110118,1.517180,-0.040895,0.929185,0.825520,-2.218422,-0.163209,1.163551,1.473710,0.044193,0.910257,0.828169,-2.310058
0.804460,-0.085432,0.695720,-0.227982,0.315248,0.066337,0.918827,-0.163209,1.163551,1.473710,0.044193,0.910257,0.828169,-2.310058,-0.107379,1.230212,1.414347,0.102934,0.843392,0.859773,-2.324456
-0.473250,-0.347083,0.980825,0.125044,-0.276201,0.847651,-0.435389,0.560330,-0.992395,-0.164623,-0.093918,-0.604808,1.062405,-2.384312,0.545329,-0.896041,-0.126833,-0.146148,-0.523236,1.081855,-2.342791
-0.466412,-0.375482,0.968929,0.118997,-0.363730,0.838651,-0.387562,0.545329,-0.896041,-0.126833,-0.146148,-0.523236,1.081855,-2.342791,0.569855,-0.875053,-0.226719,-0.090800,-0.635953,1.132655,-2.337813
-0.446107,-0.385714,0.975689,0.126742,-0.344330,0.806359,-0.463852,0.569855,-0.875053,-0.226719,-0.090800,-0.635953,1.132655,-2.337813,0.611629,-0.867133,-0.174532,-0.089993,-0.621906,1.152892,-2.243881
-0.477229,-0.425791,0.929563,-0.055069,0.330412,-0.769825,0.543290,0.611629,-0.867133,-0.174532,-0.089993,-0.621906,1.152892,-2.243881,0.641642,-0.932976,-0.202731,-0.060093,-0.558919,1.116784,-2.131887
-0.483238,-0.435528,0.924100,-0.018390,0.352861,-0.782171,0.513186,0.641642,-0.932976,-0.202731,-0.060093,-0.558919,1.116784,-2.131887,0.650423,-0.911947,-0.265434,-0.004319,-0.581208,1.079490,-2.147746
-0.434309,-0.455084,0.947798,-0.046441,0.340848,-0.758841,0.553016,0.650423,-0.911947,-0.265434,-0.004319,-0.581208,1.079490,-2.147746,0.719561,-0.888660,-0.309888,-0.030838,-0.510730,1.067670,-2.119726
-0.465501,-0.524151,0.847382,-0.018883,0.342666,-0.694054,0.632861,0.719561,-0.888660,-0.309888,-0.030838,-0.510730,1.067670,-2.119726,0.759819,-1.059599,-0.246669,-0.073455,-0.528759,1.144637,-2.047379
-0.461729,-0.524203,0.855105,-0.022117,0.287666,-0.690553,0.663246,0.759819,-1.059599,-0.246669,-0.073455,-0.528759,1.144637,-2.047379,0.784458,-1.023178,-0.197771,-0.001950,-0.450888,1.150022,-2.084246
-0.458465,-0.510867,0.877699,-0.013170,0.270774,-0.703211,0.657269,0.784458,-1.023178,-0.197771,-0.001950,-0.450888,1.150022,-2.084246,0.771700,-1.016817,-0.200424,-0.052561,-0.429049,1.071632,-2.079977
-0.468530,-0.509472,0.875251,0.004883,0.202984,-0.680614,0.703945,0.771700,-1.016817,-0.200424,-0.052561,-0.429049,1.071632,-2.079977,0.779175,-1.011055,-0.157863,-0.016631,-0.317915,1.045747,-2.066010
-0.446573,-0.509708,0.898566,0.009100,0.221315,-0.699097,0.679853,0.779175,-1.011055,-0.157863,-0.016631,-0.317915,1.045747,-2.066010,0.789937,-1.002646,-0.221106,-0.075805,-0.317591,0.966952,-2.082721
-0.459384,-0.485623,0.908291,-0.001117,0.179962,-0.705905,0.685063,0.789937,-1.002646,-0.221106,-0.075805,-0.317591,0.966952,-2.082721,0.757560,-1.017545,-0.164490,-0.129721,-0.274101,0.938388,-2.105058
-0.441172,-0.506725,0.900578,-0.026728,0.234437,-0.763081,0.601691,0.757560,-1.017545,-0.164490,-0.129721,-0.274101,0.938388,-2.105058,0.780837,-1.031252,-0.209113,-0.148235,-0.362933,0.957447,-2.260151
-0.444564,-0.525894,0.891302,0.031584,0.178186,-0.700794,0.690029,0.780837,-1.031252,-0.209113,-0.148235,-0.362933,0.957447,-2.260151,0.825238,-1.000489,-0.129041,-0.039131,-0.316144,0.926077,-2.151520
-0.521310,-0.537913,0.811933,0.133147,0.167557,-0.705513,0.675610,0.825238,-1.000489,-0.129041,-0.039131,-0.316144,0.926077,-2.151520,0.765542,-1.095625,-0.036418,-0.009053,-0.409935,0.858309,-2.123955
-0.576266,-0.538318,0.744013,0.207671,0.114324,-0.672226,0.701367,0.765542,-1.095625,-0.036418,-0.009053,-0.409935,0.858309,-2.123955,0.722043,-1.131932,0.061903,0.098356,-0.402597,0.850784,-2.078832
-0.620818,-0.545649,0.653518,0.269516,0.138003,-0.669774,0.678026,0.722043,-1.131932,0.061903,0.098356,-0.402597,0.850784,-2.078832,0.693963,-1.243458,-0.076174,0.094676,-0.358503,0.851584,-2.038334
-0.581903,-0.560056,0.704049,0.239629,0.150555,-0.688054,0.668201,0.693963,-1.243458,-0.076174,0.094676,-0.358503,0.851584,-2.038334,0.739455,-1.174156,-0.066860,0.108470,-0.360343,0.838664,-2.116936
-0.546592,-0.598319,0.697488,0.237943,0.191719,-0.671290,0.675276,0.739455,-1.174156,-0.066860,0.108470,-0.360343,0.838664,-2.116936,0.798054,-1.193344,-0.088913,0.081389,-0.427363,0.834387,-2.091115
-0.540258,-0.553680,0.771074,0.176241,0.166823,-0.677213,0.694616,0.798054,-1.193344,-0.088913,0.081389,-0.427363,0.834387,-2.091115,0.762790,-1.141464,-0.107333,0.004757,-0.358678,0.844310,-2.047951
-0.539795,-0.593060,0.714902,0.214195,0.144076,-0.653311,0.711721,0.762790,-1.141464,-0.107333,0.004757,-0.358678,0.844310,-2.047951,0.807133,-1.188770,-0.133429,0.056471,-0.266917,0.847474,-2.079310
-0.495088,-0.643300,0.697591,0.233199,0.139246,-0.623124,0.733448,0.807133,-1.188770,-0.133429,0.056471,-0.266917,0.847474,-2.079310,0.891249,-1.220101,-0.116981,0.035082,-0.253463,0.800201,-2.098043
-0.514164,-0.625673,0.705111,0.248556,0.143435,-0.628386,0.723033,0.891249,-1.220101,-0.116981,0.035082,-0.253463,0.800201,-2.098043,0.859885,-1.186989,-0.108820,0.079092,-0.294751,0.789779,-2.066792
-0.491841,-0.654695,0.667338,0.206240,0.145905,-0.645480,0.720786,0.859885,-1.186989,-0.108820,0.079092,-0.294751,0.789779,-2.066792,0.902820,-1.259278,-0.092930,0.038429,-0.249286,0.882804,-2.197387
-0.518954,-0.641060,0.657652,0.234173,0.144969,-0.671466,0.687954,0.902820,-1.259278,-0.092930,0.038429,-0.249286,0.882804,-2.197387,0.870022,-1.246090,-0.093122,0.085412,-0.245333,0.856317,-2.248404
-0.567432,-0.619924,0.616694,0.276805,0.158876,-0.704521,0.633868,0.870022,-1.246090,-0.093122,0.085412,-0.245333,0.856317,-2.248404,0.810595,-1.283227,-0.121377,0.104599,-0.253169,0.823772,-2.298870
-0.604203,-0.604669,0.576368,0.340185,0.126655,-0.685044,0.631623,0.810595,-1.283227,-0.121377,0.104599,-0.253169,0.823772,-2.298870,0.775464,-1.311429,-0.158783,0.138255,-0.184767,0.764969,-2.242907
-0.580357,-0.622688,0.589094,0.327020,0.092438,-0.660971,0.669052,0.775464,-1.311429,-0.158783,0.138255,-0.184767,0.764969,-2.242907,0.810126,-1.302435,-0.082450,0.129742,-0.164672,0.771155,-2.240439
-0.562510,-0.635456,0.604111,0.323808,0.102153,-0.662087,0.668097,0.810126,-1.302435,-0.082450,0.129742,-0.164672,0.771155,-2.240439,0.833076,-1.300114,-0.059144,0.096251,-0.196601,0.737437,-2.258679
-0.530090,-0.666338,0.581721,0.309489,0.103705,-0.628268,0.706216,0.833076,-1.300114,-0.059144,0.096251,-0.196601,0.737437,-2.258679,0.883740,-1.323225,-0.026521,0.109523,-0.218672,0.802897,-2.221874
-0.520513,-0.660169,0.612256,0.258662,0.130153,-0.670702,0.682871,0.883740,-1.323225,-0.026521,0.109523,-0.218672,0.802897,-2.221874,0.883829,-1.327281,-0.021835,0.033046,-0.259920,0.826022,-2.301020
-0.558307,-0.643746,0.581429,0.308374,0.036485,-0.636709,0.705816,0.883829,-1.327281,-0.021835,0.033046,-0.259920,0.826022,-2.301020,0.846448,-1.346909,0.123348,0.066733,-0.205053,0.785765,-2.282917
-0.611686,-0.582149,0.599447,0.271794,0.006592,-0.681232,0.679711,0.846448,-1.346909,0.123348,0.066733,-0.205053,0.785765,-2.282917,0.758439,-1.363439,0.148616,-0.004146,-0.185396,0.809569,-2.313042
-0.642128,-0.560036,0.574800,0.293656,-0.016180,-0.662861,0.688564,0.758439,-1.363439,0.148616,-0.004146,-0.185396,0.809569,-2.313042,0.716699,-1.399202,0.131269,-0.019985,-0.159916,0.782848,-2.232936
-0.590397,-0.602648,0.597407,0.263928,-0.001482,-0.645476,0.716729,0.716699,-1.399202,0.131269,-0.019985,-0.159916,0.782848,-2.232936,0.796443,-1.387391,0.114037,-0.046649,-0.144078,0.807434,-2.242986
-0.598561,-0.584376,0.623155,0.256131,-0.003885,-0.666929,0.699705,0.796443,-1.387391,0.114037,-0.046649,-0.144078,0.807434,-2.242986,0.776786,-1.369754,0.117489,-0.075255,-0.138426,0.777171,-2.280569
-0.600379,-0.595348,0.580259,0.251851,0.019840,-0.662712,0.704975,0.776786,-1.369754,0.117489,-0.075255,-0.138426,0.777171,-2.280569,0.776537,-1.398488,0.080839,-0.022969,-0.158036,0.869339,-2.249237
-0.620762,-0.572455,0.587475,0.259433,0.026834,-0.675993,0.689208,0.776537,-1.398488,0.080839,-0.022969,-0.158036,0.869339,-2.249237,0.735502,-1.340500,0.045008,0.075698,-0.146727,0.896467,-2.247690
-0.620976,-0.584964,0.567730,0.301878,0.010541,-0.637239,0.709002,0.735502,-1.340500,0.045008,0.075698,-0.146727,0.896467,-2.247690,0.748796,-1.351955,-0.001282,0.092682,-0.095487,0.836935,-2.170666
-0.611636,-0.607266,0.510208,0.328263,0.003800,-0.620902,0.711835,0.748796,-1.351955,-0.001282,0.092682,-0.095487,0.836935,-2.170666,0.778853,-1.373801,-0.024021,0.185890,-0.048550,0.893938,-2.183219
-0.591859,-0.615969,0.526682,0.283014,-0.008648,-0.619088,0.732501,0.778853,-1.373801,-0.024021,0.185890,-0.048550,0.893938,-2.183219,0.806629,-1.356332,-0.032754,0.191353,0.006952,0.973917,-2.195794
-0.622362,-0.562398,0.587513,0.238575,-0.086257,-0.638139,0.726925,0.806629,-1.356332,-0.032754,0.191353,0.006952,0.973917,-2.195794,0.740976,-1.274152,0.050054,0.211372,0.096584,0.990298,-2.241247
-0.666075,-0.528804,0.541952,0.258399,-0.089477,-0.647204,0.711583,0.740976,-1.274152,0.050054,0.211372,0.096584,0.990298,-2.241247,0.675370,-1.340237,0.050282,0.188060,0.067641,0.984953,-2.198348
-0.686311,-0.515333,0.491671,0.287563,-0.097424,-0.628890,0.715761,0.675370,-1.340237,0.050282,0.188060,0.067641,0.984953,-2.198348,0.648019,-1.376006,0.026231,0.234106,0.064140,0.998948,-2.120697
-0.600923,-0.599487,0.545119,0.244106,-0.097255,-0.558275,0.786945,0.648019,-1.376006,0.026231,0.234106,0.064140,0.998948,-2.120697,0.790183,-1.343987,0.053299,0.174880,0.082566,1.002048,-2.076085
-0.614678,-0.586759,0.513241,0.242387,-0.156515,-0.535776,0.793534,0.790183,-1.343987,0.053299,0.174880,0.082566,1.002048,-2.076085,0.770591,-1.333951,0.083561,0.269807,0.160754,1.065351,-2.039729
-0.626574,-0.561092,0.548231,0.199398,-0.179311,-0.541552,0.796749,0.770591,-1.333951,0.083561,0.269807,0.160754,1.065351,-2.039729,0.749024,-1.297624,0.044948,0.259496,0.249673,1.092250,-2.028378
-0.618623,-0.567410,0.571601,0.200841,-0.142329,-0.552315,0.796463,0.749024,-1.297624,0.044948,0.259496,0.249673,1.092250,-2.028378,0.766810,-1.302315,-0.062843,0.196277,0.280535,1.046223,-2.033757
-0.665155,-0.533156,0.518587,0.243991,-0.188871,-0.556344,0.771542,0.766810,-1.302315,-0.062843,0.196277,0.280535,1.046223,-2.033757,0.705438,-1.338248,-0.063056,0.242470,0.336751,1.009491,-2.018422
-0.700436,-0.480200,0.521406,0.199245,-0.243674,-0.563908,0.763500,0.705438,-1.338248,-0.063056,0.242470,0.336751,1.009491,-2.018422,0.634166,-1.335427,-0.015391,0.239117,0.402535,1.051337,-2.006356
0.328506,0.528932,0.312948,-0.605268,0.734208,-0.038762,0.305102,-2.837941,-1.272029,1.430866,1.555513,1.190230,1.342875,0.532924,-2.834532,-1.350753,1.382027,1.568505,1.164295,1.247065,0.618867
0.325741,0.529016,0.289070,-0.600901,0.750328,-0.013199,0.275230,-2.834532,-1.350753,1.382027,1.568505,1.164295,1.247065,0.618867,-2.836989,-1.405973,1.388429,1.564461,1.185387,1.230072,0.634580
0.282658,0.533166,0.243387,-0.649675,0.718576,-0.012339,0.247826,-2.836989,-1.405973,1.388429,1.564461,1.185387,1.230072,0.634580,-2.789807,-1.471882,1.353766,1.606424,1.157817,1.225989,0.611061
0.283008,0.512493,0.204940,-0.637249,0.743968,-0.019789,0.200087,-2.789807,-1.471882,1.353766,1.606424,1.157817,1.225989,0.611061,-2.810209,-1.496529,1.290832,1.629384,1.210932,1.217164,0.658534
0.282754,0.502483,0.200751,-0.657686,0.729211,-0.028159,0.186839,-2.810209,-1.496529,1.290832,1.629384,1.210932,1.217164,0.658534,-2.834763,-1.524035,1.311366,1.650753,1.205294,1.250993,0.594185
0.272422,0.501367,0.237348,-0.691828,0.695854,-0.005518,0.192695,-2.834763,-1.524035,1.311366,1.650753,1.205294,1.250993,0.594185,-2.849961,-1.475794,1.359473,1.692554,1.256331,1.232366,0.508925
0.290661,0.512201,0.269740,0.687531,-0.683250,-0.009479,-0.245725,-2.849961,-1.475794,1.359473,1.692554,1.256331,1.232366,0.508925,-2.862900,-1.443994,1.399445,1.666241,1.207931,1.188941,0.481742
0.337169,0.485537,0.260918,-0.665472,0.703518,0.013850,0.249033,-2.862900,-1.443994,1.399445,1.666241,1.207931,1.188941,0.481742,-2.957757,-1.470351,1.401838,1.661346,1.191417,1.154478,0.453101
0.281331,0.463177,0.268036,0.721393,-0.645716,-0.007199,-0.250183,-2.957757,-1.470351,1.401838,1.661346,1.191417,1.154478,0.453101,-2.967060,-1.435077,1.401792,1.819688,1.174800,1.176372,0.437600
0.319870,0.483052,0.325864,0.694067,-0.641905,0.016534,-0.325509,-2.967060,-1.435077,1.401792,1.819688,1.174800,1.176372,0.437600,-2.967060,-1.356959,1.451669,1.731954,1.123674,1.169560,0.411744
0.327741,0.467044,0.287895,0.701681,-0.652321,0.068586,-0.278240,-2.967060,-1.356959,1.451669,1.731954,1.123674,1.169560,0.411744,-2.967060,-1.351169,1.357763,1.738292,1.160173,1.213196,0.404528
0.297465,0.498685,0.311646,0.683764,-0.676724,0.023030,-0.271996,-2.967060,-1.351169,1.357763,1.738292,1.160173,1.213196,0.404528,-2.891519,-1.334587,1.400054,1.701478,1.236255,1.213048,0.483367
0.267746,0.520659,0.327380,0.690109,-0.659037,0.024989,-0.297986,-2.891519,-1.334587,1.400054,1.701478,1.236255,1.213048,0.483367,-2.823611,-1.321705,1.420339,1.692482,1.195295,1.242808,0.510569
0.269082,0.495539,0.335295,0.709861,-0.640473,-0.021650,-0.292271,-2.823611,-1.321705,1.420339,1.692482,1.195295,1.242808,0.510569,-2.904545,-1.325844,1.463739,1.765768,1.231561,1.166945,0.457847
0.265619,0.479201,0.344339,0.734195,-0.600996,0.034104,-0.314004,-2.904545,-1.325844,1.463739,1.765768,1.231561,1.166945,0.457847,-2.921845,-1.255904,1.433386,1.818698,1.200405,1.193576,0.410845
0.273256,0.495317,0.361144,0.721773,-0.590492,-0.028442,-0.359936,-2.921845,-1.255904,1.433386,1.818698,1.200405,1.193576,0.410845,-2.931535,-1.312484,1.505541,1.783956,1.123047,1.112260,0.406574
0.266586,0.476795,0.361658,0.743968,-0.560690,0.019630,-0.362978,-2.931535,-1.312484,1.505541,1.783956,1.123047,1.112260,0.406574,-2.954439,-1.280048,1.493785,1.842254,1.103776,1.163584,0.358946
0.302182,0.477258,0.329682,0.725982,-0.601896,0.026139,-0.331645,-2.954439,-1.280048,1.493785,1.842254,1.103776,1.163584,0.358946,-2.967060,-1.321215,1.437348,1.780223,1.124459,1.150368,0.366035
0.305085,0.501796,0.316666,0.708631,-0.615833,-0.048695,-0.340911,-2.967060,-1.321215,1.437348,1.780223,1.124459,1.150368,0.366035,-2.940682,-1.405500,1.465844,1.719962,1.095618,1.055762,0.398764
0.323514,0.484939,0.268602,0.705466,-0.641598,-0.017984,-0.300577,-2.940682,-1.405500,1.465844,1.719962,1.095618,1.055762,0.398764,-2.967060,-1.465505,1.409465,1.713524,1.087655,1.096357,0.393535
0.317435,0.491955,0.254697,0.695380,-0.670828,0.011098,-0.257515,-2.967060,-1.465505,1.409465,1.713524,1.087655,1.096357,0.393535,-2.918771,-1.446539,1.362191,1.680165,1.163184,1.157729,0.434739
0.287213,0.508138,0.268528,0.704577,-0.667820,-0.024599,-0.238710,-2.918771,-1.446539,1.362191,1.680165,1.163184,1.157729,0.434739,-2.870997,-1.423283,1.378946,1.682650,1.248126,1.134496,0.446754
0.304889,0.488214,0.276492,0.702464,-0.667997,-0.062727,-0.237465,-2.870997,-1.423283,1.378946,1.682650,1.248126,1.134496,0.446754,-2.956410,-1.494819,1.469705,1.713489,1.237491,1.138412,0.378848
